amazon_key,x_coord,y_coord
fm_19380_13950,123,158
fm_19495_19978,106,243
fm_19509_-102428,317,35
fm_19519_-91538,364,162
fm_19529_31526,183,117
fm_19535_19096,302,186
fm_19541_-55156,475,60
fm_19600_12868,17,303
fm_19617_11522,437,118
fm_19630_13878,92,69
fm_19650_17598,36,323
fm_19650_24098,381,177
fm_19651_-33751,494,142
fm_19655_-96818,269,46
fm_19659_10748,362,111
fm_19659_15688,38,128
fm_19665_-94388,301,68
fm_19670_19118,209,197
fm_19706_22280,324,180
fm_19709_23640,231,138
fm_19713_-33491,216,175
fm_19722_20790,121,208
fm_19723_16850,310,364
fm_19748_19385,340,226
fm_19752_-10785,432,7
fm_19758_23505,351,14
fm_19808_22485,372,121
fm_19811_17380,129,256
fm_19844_-7625,397,38
fm_19883_-38451,448,311
fm_19891_17040,24,254
fm_19932_4940,99,242
fm_19990_20028,450,186
fm_20001_43316,242,46
fm_20002_6096,460,31
fm_20003_-68428,431,250
fm_20051_14808,472,329
fm_20061_17878,41,91
fm_20070_24098,352,165
fm_20071_18478,262,257
fm_20090_19758,416,345
fm_20101_-30381,495,166
fm_20111_-30981,349,331
fm_20120_25968,184,129
fm_20121_-35641,494,210
fm_20172_17580,148,235
fm_20193_17280,411,300
fm_20202_18940,261,148
fm_20223_-34711,493,294
fm_20233_-90038,173,322
fm_20238_12965,441,210
fm_20258_10215,247,232
fm_20268_11215,398,193
fm_20268_14965,196,137
fm_20278_17685,61,286
fm_20314_-5205,448,229
fm_20354_7268,128,279
fm_20409_32186,492,307
fm_20411_-75538,83,153
fm_20418_57764,112,68
fm_20431_-50506,424,256
fm_20431_-77708,28,272
fm_20461_-52976,318,228
fm_20480_19190,202,344
fm_20491_17888,350,259
fm_20510_21588,394,317
fm_20517_-50156,464,160
fm_20519_19078,36,60
fm_20528_18032,36,224
fm_20530_13258,357,28
fm_20535_-94338,362,109
fm_20537_18322,441,1
fm_20546_-69048,230,160
fm_20567_-55426,124,298
fm_20569_21050,353,342
fm_20571_-27911,16,188
fm_20581_-82678,161,316
fm_20598_5260,279,338
fm_20612_-12625,121,175
fm_20613_-25721,52,100
fm_20622_17680,77,244
fm_20623_-33431,187,135
fm_20642_-45566,246,133
fm_20643_-24471,492,77
fm_20656_11918,335,340
fm_20672_15200,178,369
fm_20704_28796,302,197
fm_20708_24525,192,61
fm_20714_-2085,123,240
fm_20721_13630,193,251
fm_20740_16400,131,210
fm_20748_15295,69,172
fm_20748_9855,315,66
fm_20774_-3285,459,20
fm_20780_10396,96,258
fm_20890_10458,97,152
fm_20907_12520,159,112
fm_20919_38716,74,118
fm_20920_17528,411,290
fm_20949_15688,437,106
fm_20964_11968,181,45
fm_20967_16482,342,323
fm_20970_12638,89,291
fm_20971_-33771,390,69
fm_20980_17578,99,141
fm_20988_9942,495,166
fm_20989_27838,150,204
fm_20999_23448,11,337
fm_21017_9672,62,206
fm_21026_22260,36,323
fm_21063_17440,381,266
fm_21092_-14455,489,162
fm_21093_-34691,419,173
fm_21111_14260,247,197
fm_21112_20180,1,284
fm_21113_19930,365,5
fm_21116_13758,498,296
fm_21116_15328,138,193
fm_21137_7202,203,241
fm_21150_13960,495,217
fm_21164_-7685,396,333
fm_21218_20395,360,153
fm_21241_13330,427,50
fm_21330_24170,362,109
fm_21335_14156,221,207
fm_21335_8468,271,348
fm_21341_-73068,9,263
fm_21351_-46746,473,139
fm_21357_14350,309,114
fm_21369_38086,24,269
fm_21380_22310,318,6
fm_21391_14188,253,206
fm_21416_-74038,24,269
fm_21424_34336,295,175
fm_21427_10912,314,77
fm_21438_8742,157,339
fm_21449_11308,76,134
fm_21461_-33151,202,114
fm_21467_9682,281,141
fm_21536_13138,152,117
fm_21536_9418,450,132
fm_21542_17660,52,100
fm_21617_5952,11,296
fm_21650_6810,210,75
fm_21685_23018,478,264
fm_21728_13945,230,242
fm_21757_20280,472,157
fm_21767_18990,201,317
fm_21768_57134,153,149
fm_21769_-102448,97,258
fm_21771_-49856,113,367
fm_21779_-97128,437,265
fm_21801_-80228,67,218
fm_21807_23330,113,193
fm_21819_8518,210,339
fm_21840_21278,174,292
fm_21858_23582,472,226
fm_21866_18880,492,70
fm_21875_-93138,317,224
fm_21877_11522,242,337
fm_21878_19262,74,252
fm_21894_37726,216,175
fm_21900_22828,119,288
fm_21909_11968,34,166
fm_21911_-105508,126,139
fm_21924_32486,163,84
fm_21959_-104928,362,143
fm_21976_12528,377,254
fm_21989_9168,245,125
fm_21992_-2355,184,129
fm_21993_20360,67,165
fm_21997_7550,76,143
fm_22060_14540,487,45
fm_22139_26908,205,107
fm_22192_20946,195,332
fm_22209_-94648,281,242
fm_22237_11250,87,241
fm_22241_-80228,340,309
fm_22249_6530,130,244
fm_22289_14270,366,160
fm_22292_-90618,25,31
fm_22337_-46446,182,246
fm_22341_8620,214,292
fm_22367_14622,313,39
fm_22370_21638,398,71
fm_22376_-73428,69,211
fm_22422_18270,469,90
fm_22426_17148,409,34
fm_22473_-28841,475,334
fm_22500_15190,36,159
fm_22521_14290,197,61
fm_22524_-14175,249,257
fm_22530_18930,251,11
fm_22540_12400,37,359
fm_22598_56854,193,132
fm_22618_53094,301,220
fm_22638_7485,249,126
fm_22659_8528,395,193
fm_22668_11575,383,279
fm_22678_25495,311,126
fm_22679_-96518,423,75
fm_22690_14118,403,26
fm_22690_20608,230,242
fm_22697_11290,185,151
fm_22701_-47996,173,36
fm_22715_13206,257,257
fm_22739_8330,247,151
fm_22771_-31931,104,338
fm_22776_-77408,282,195
fm_22779_17960,67,165
fm_22794_30016,135,134
fm_22807_-50216,74,234
fm_22816_-73408,155,268
fm_22825_24658,52,283
fm_22863_24740,323,234
fm_22893_-89988,315,317
fm_22896_13758,406,186
fm_22900_7568,291,139
fm_22912_-7345,114,255
fm_22913_18050,295,175
fm_22922_22108,352,165
fm_22923_-28811,466,301
fm_22994_-6415,398,367
fm_23004_24560,352,138
fm_23060_18156,153,350
fm_23084_7228,450,197
fm_23085_14958,193,132
fm_23108_12295,411,83
fm_23128_16025,447,221
fm_23128_55904,66,156
fm_23131_-51726,491,222
fm_23135_21178,149,320
fm_23139_14280,283,292
fm_23151_-51086,74,140
fm_23163_23970,194,224
fm_23217_-55456,293,11
fm_23218_19292,198,185
fm_23239_18540,89,343
fm_23251_-31281,442,172
fm_23258_20482,349,52
fm_23258_8722,295,208
fm_23262_12330,17,80
fm_23263_-60756,34,183
fm_23323_22220,438,182
fm_23332_16430,139,277
fm_23333_-38701,184,254
fm_23362_15790,181,160
fm_23420_9930,133,134
fm_23440_-23221,460,285
fm_23440_9300,201,19
fm_23500_11646,122,352
fm_23523_6996,416,97
fm_23545_16248,216,208
fm_23569_-98058,84,215
fm_23588_61164,152,285
fm_23589_-91598,491,195
fm_23598_25525,42,147
fm_23605_11936,484,139
fm_23628_10555,415,158
fm_23638_19035,183,87
fm_23639_14250,422,296
fm_23640_22280,95,286
fm_23658_8132,144,300
fm_23660_16988,209,197
fm_23665_-101468,266,189
fm_23665_-59776,369,208
fm_23684_42706,391,67
fm_23690_20978,435,309
fm_23697_9042,193,251
fm_23710_17608,171,9
fm_23711_-60106,241,330
fm_23726_19500,337,289
fm_23738_50924,18,102
fm_23772_15210,309,114
fm_23782_18310,225,25
fm_23850_11140,480,303
fm_23850_16430,302,186
fm_23880_13940,208,247
fm_23941_13350,351,72
fm_24008_52204,208,160
fm_24011_-48616,313,35
fm_24015_18718,64,43
fm_24039_17340,138,155
fm_24050_13620,349,52
fm_24055_11946,318,132
fm_24069_17370,494,80
fm_24090_16140,359,117
fm_24099_10850,0,243
fm_24109_22198,262,152
fm_24111_22708,295,175
fm_24125_-101458,268,94
fm_24127_10932,379,80
fm_24144_37756,377,313
fm_24155_-91908,74,167
fm_24156_-72188,121,208
fm_24186_26598,334,339
fm_24321_13630,494,57
fm_24350_-23201,136,179
fm_24360_16906,290,176
fm_24433_7026,276,105
fm_24447_27508,76,74
fm_24455_17478,20,222
fm_24467_21470,414,133
fm_24481_-58836,249,373
fm_24490_10408,470,91
fm_24520_16750,29,201
fm_24539_17980,405,9
fm_24551_21298,39,226
fm_24557_23942,110,375
fm_24561_12318,112,274
fm_24574_34936,50,242
fm_24589_24068,403,279
fm_24596_-77458,24,236
fm_24605_-99038,262,298
fm_24614_42686,385,291
fm_24618_21762,25,222
fm_24626_-79318,461,53
fm_24626_26568,108,288
fm_24669_6562,209,186
fm_24683_9500,490,120
fm_24713_-29411,351,369
fm_24716_15928,418,35
fm_24726_17768,192,261
fm_24750_8650,453,294
fm_24761_17390,30,147
fm_24774_6160,230,242
fm_24810_7946,267,85
fm_24828_24842,196,317
fm_24831_21410,128,126
fm_24902_4930,124,9
fm_24907_11870,44,25
fm_24908_54034,343,28
fm_24911_-47406,47,311
fm_24911_-77098,407,233
fm_24916_25210,414,82
fm_24925_13176,78,261
fm_24939_11688,266,191
fm_24950_11038,477,107
fm_24950_17340,213,171
fm_24958_55274,57,118
fm_24959_-92188,357,147
fm_24959_-93428,445,282
fm_24960_6656,111,173
fm_24968_58064,230,231
fm_24972_25182,247,232
fm_24991_14778,108,145
fm_25001_25038,99,242
fm_25030_21008,241,236
fm_25040_19148,244,85
fm_25042_21950,74,265
fm_25048_13682,469,318
fm_25050_20388,238,70
fm_25060_13228,152,285
fm_25064_6376,87,72
fm_25067_17132,339,11
fm_25070_17558,230,10
fm_25107_7530,234,35
fm_25113_19910,109,299
fm_25144_-45256,172,112
fm_25186_-82998,63,54
fm_25211_22980,399,259
fm_25281_17010,348,142
fm_25354_25080,417,272
fm_25358_56534,121,69
fm_25385_14116,370,299
fm_25389_35926,103,293
fm_25389_41796,40,204
fm_25398_58674,303,223
fm_25399_37426,53,214
fm_25409_7760,275,197
fm_25410_11038,422,270
fm_25413_-45816,262,257
fm_25443_-45846,222,84
fm_25458_13672,235,132
fm_25464_42096,363,235
fm_25470_24738,151,8
fm_25477_-49586,162,52
fm_25479_16080,472,237
fm_25483_-60716,146,212
fm_25514_42726,67,362
fm_25518_17412,296,368
fm_25566_14668,206,349
fm_25593_-26351,217,312
fm_25608_-195,42,171
fm_25611_21110,353,193
fm_25613_-34051,16,96
fm_25622_-8605,101,278
fm_25684_-10475,491,223
fm_25691_15170,414,231
fm_25694_-5145,379,106
fm_25730_15656,322,24
fm_25750_13836,113,193
fm_25768_59024,51,52
fm_25809_30936,218,101
fm_25859_18580,148,120
fm_25900_10408,237,111
fm_25905_-82368,52,100
fm_25915_-99598,242,323
fm_25924_40256,311,126
fm_25936_20090,55,240
fm_25938_20502,95,88
fm_25954_38406,415,11
fm_26013_11550,71,96
fm_26016_21528,279,363
fm_26029_-106148,497,97
fm_26043_20960,85,375
fm_26052_-10745,499,84
fm_26091_22960,387,176
fm_26101_14920,221,207
fm_26131_22640,427,98
fm_26144_-14195,111,22
fm_26269_-101168,302,366
fm_26277_17150,446,49
fm_26290_16720,468,336
fm_26295_20356,61,186
fm_26297_13090,282,118
fm_26299_-102398,309,292
fm_26299_38706,209,136
fm_26321_16678,256,123
fm_26325_18496,475,224
fm_26330_19830,339,274
fm_26377_-47116,200,257
fm_26387_18312,74,265
fm_26397_-53566,444,325
fm_26399_14468,334,211
fm_26425_24678,194,198
fm_26427_-54246,24,114
fm_26473_-29451,456,205
fm_26483_10330,115,275
fm_26483_13840,201,26
fm_26512_15830,489,190
fm_26604_-11675,178,344
fm_26624_-8265,97,231
fm_26668_51854,46,275
fm_26670_13786,87,244
fm_26685_18088,158,115
fm_26715_12188,230,141
fm_26731_-48626,201,19
fm_26737_20850,266,192
fm_26737_22740,222,178
fm_26739_-94068,86,60
fm_26780_22488,390,215
fm_26799_7130,105,85
fm_26819_17818,130,307
fm_26819_23370,216,208
fm_26823_10098,266,191
fm_26865_-100228,259,185
fm_26869_24870,418,94
fm_26888_50974,44,42
fm_26912_12730,317,198
fm_26916_26538,113,63
fm_26932_20150,429,106
fm_26932_20760,98,349
fm_26943_-27561,69,172
fm_26952_-6115,132,80
fm_26952_20780,74,118
fm_26962_-7975,128,279
fm_26972_-6725,482,162
fm_26982_-22931,222,32
fm_27021_22970,157,26
fm_27054_-8305,26,374
fm_27062_8460,289,149
fm_27070_11056,296,138
fm_27159_-91538,496,349
fm_27199_32206,111,4
fm_27200_17360,223,9
fm_27259_15078,38,42
fm_27269_22818,405,23
fm_27274_30616,168,94
fm_27276_21310,289,149
fm_27277_10912,360,288
fm_27289_13838,295,175
fm_27323_21536,178,18
fm_27362_15230,297,103
fm_27383_-32251,113,190
fm_27383_10350,221,207
fm_27383_22240,184,129
fm_27393_-25721,43,250
fm_27396_10058,387,371
fm_27396_16548,4,166
fm_27402_21370,466,76
fm_27431_17370,148,65
fm_27431_24180,171,246
fm_27464_-12295,499,237
fm_27474_24580,169,296
fm_27510_7956,403,357
fm_27514_24610,144,92
fm_27531_13950,55,166
fm_27558_56234,96,372
fm_27560_9196,34,154
fm_27615_11578,39,229
fm_27621_-73698,120,263
fm_27621_-76478,196,66
fm_27627_43036,352,165
fm_27639_14870,393,163
fm_27650_18620,163,274
fm_27661_-79568,327,129
fm_27667_11890,107,152
fm_27670_18600,118,257
fm_27671_-75908,303,223
fm_27690_13518,315,317
fm_27710_25338,274,137
fm_27736_14210,298,301
fm_27744_40206,245,191
fm_27747_18952,276,220
fm_27751_-33131,66,203
fm_27757_13352,255,234
fm_27762_21320,124,362
fm_27763_21596,233,134
fm_27767_17112,397,99
fm_27802_13530,115,290
fm_27813_17240,472,226
fm_27822_16950,41,91
fm_27839_23630,177,171
fm_27869_-106168,9,263
fm_27872_20810,174,226
fm_27910_11800,49,43
fm_27920_6830,157,84
fm_27934_24570,64,369
fm_27958_24948,491,144
fm_27970_-23201,422,42
fm_28101_-78328,221,39
fm_28110_13640,499,84
fm_28111_-74348,490,120
fm_28113_24790,439,200
fm_28129_12710,41,91
fm_28150_15388,403,176
fm_28159_13848,264,358
fm_28162_21950,465,172
fm_28175_-96218,419,362
fm_28210_12598,352,326
fm_28215_-102728,207,210
fm_28218_16782,354,257
fm_28224_36526,429,28
fm_28296_19008,366,171
fm_28303_12780,136,56
fm_28319_27866,416,73
fm_28392_11770,346,190
fm_28421_16450,95,85
fm_28422_11770,200,257
fm_28472_4930,179,178
fm_28475_17488,378,38
fm_28485_21660,403,357
fm_28525_19978,100,83
fm_28550_22508,147,281
fm_28551_-51706,99,242
fm_28562_17770,106,123
fm_28575_14136,446,161
fm_28579_7110,446,33
fm_28602_21480,109,226
fm_28609_10860,54,368
fm_28610_16958,489,206
fm_28610_20398,259,185
fm_28636_-80558,480,249
fm_28641_-30971,324,331
fm_28643_28148,314,126
fm_28648_23022,142,273
fm_28662_26360,284,33
fm_28666_-77428,126,113
fm_28670_19098,382,350
fm_28672_16950,368,310
fm_28722_-4265,195,284
fm_28790_17030,486,185
fm_28793_23650,412,242
fm_28844_-12925,202,18
fm_28862_8460,209,226
fm_28871_17630,273,371
fm_28871_23220,438,15
fm_28881_22600,184,346
fm_28910_13506,456,158
fm_28975_17490,39,157
fm_28980_18570,411,83
fm_28999_11718,388,127
fm_29000_19398,362,240
fm_29013_-45846,157,26
fm_29017_50674,416,97
fm_29019_17970,452,34
fm_29019_19230,480,249
fm_29029_13640,168,317
fm_29032_25192,381,74
fm_29041_14138,433,261
fm_29049_16720,433,207
fm_29061_16038,464,125
fm_29064_28146,157,87
fm_29074_32456,9,182
fm_29075_-82418,73,359
fm_29079_17218,414,21
fm_29110_19158,39,157
fm_29122_18800,202,252
fm_29182_-45506,201,364
fm_29183_10130,67,218
fm_29192_-6075,415,11
fm_29192_17660,417,146
fm_29202_-7975,72,79
fm_29216_13148,163,31
fm_29235_-105238,328,202
fm_29241_14870,310,139
fm_29274_-7635,247,197
fm_29314_-11715,359,266
fm_29321_21350,128,279
fm_29327_21070,152,334
fm_29331_15810,12,84
fm_29375_18068,128,279
fm_29396_25298,352,321
fm_29406_25628,417,28
fm_29417_18420,351,14
fm_29427_22750,196,317
fm_29439_39906,70,346
fm_29441_-80858,207,220
fm_29450_19230,10,211
fm_29459_19240,163,89
fm_29462_18380,207,27
fm_29473_29396,99,280
fm_29475_17836,349,52
fm_29479_6520,165,338
fm_29485_-105858,391,170
fm_29492_20870,171,160
fm_29525_-82408,344,25
fm_29529_17258,9,263
fm_29530_18798,408,22
fm_29531_-29131,20,266
fm_29534_39006,354,357
fm_29537_-54866,363,139
fm_29549_23390,310,19
fm_29550_20338,297,144
fm_29551_-27261,407,40
fm_29556_-80558,491,233
fm_29576_-81788,113,190
fm_29611_-60126,20,93
fm_29613_13850,185,215
fm_29613_19320,262,126
fm_29643_20990,308,63
fm_29672_-6705,129,217
fm_29676_8778,414,130
fm_29690_14550,305,367
fm_29750_17010,489,177
fm_29845_12178,349,331
fm_29875_11588,53,289
fm_29879_-93438,387,69
fm_29879_-94698,117,147
fm_29890_19810,96,171
fm_29892_23170,472,226
fm_29897_20260,130,123
fm_29936_-83608,149,143
fm_29952_20890,39,206
fm_29968_11242,121,314
fm_29989_8140,402,299
fm_29998_23592,290,207
fm_30006_18250,150,79
fm_30052_19410,157,156
fm_30083_17430,166,263
fm_30122_-2975,61,264
fm_30190_11140,444,218
fm_30275_22460,452,333
fm_30285_11588,247,151
fm_30285_20570,147,234
fm_30305_19358,374,327
fm_30311_-53316,17,303
fm_30319_-101148,403,26
fm_30325_13196,145,134
fm_30337_43016,359,266
fm_30349_-101768,9,120
fm_30371_-55166,252,198
fm_30381_21928,320,157
fm_30390_23758,394,103
fm_30391_11490,220,102
fm_30399_18478,410,369
fm_30407_50614,423,292
fm_30410_19748,419,265
fm_30411_19418,498,47
fm_30415_-91848,376,248
fm_30419_10708,42,134
fm_30428_21762,260,232
fm_30444_38366,492,14
fm_30457_20222,166,49
fm_30512_-10775,198,331
fm_30556_20868,473,13
fm_30562_18300,224,198
fm_30571_19830,324,300
fm_30571_21730,211,192
fm_30573_17470,249,126
fm_30640_18870,386,162
fm_30678_54334,278,160
fm_30725_20560,224,169
fm_30757_10610,126,82
fm_30761_-75848,301,289
fm_30761_-77108,69,327
fm_30780_17350,475,323
fm_30782_6076,169,309
fm_30790_10458,444,237
fm_30810_18600,279,177
fm_30822_17820,93,130
fm_30830_14890,148,139
fm_30830_21080,109,84
fm_30839_15400,61,197
fm_30840_21848,496,150
fm_30859_22158,402,84
fm_30877_-59196,432,237
fm_30880_25338,208,223
fm_30890_15698,170,126
fm_30890_19758,405,141
fm_30904_31836,496,67
fm_30906_-74658,464,154
fm_30910_17548,196,317
fm_30920_13208,202,91
fm_30960_-90348,305,209
fm_30963_9530,431,210
fm_30992_-8615,177,321
fm_30992_10748,364,294
fm_30993_22390,312,76
fm_30996_15328,246,318
fm_31003_17890,488,6
fm_31100_9900,97,231
fm_31104_-13535,148,244
fm_31106_51274,78,261
fm_31185_20570,411,83
fm_31208_25140,476,96
fm_31223_29686,121,47
fm_31257_13710,174,58
fm_31269_38066,450,186
fm_31289_16080,171,139
fm_31308_17392,49,272
fm_31312_15920,69,70
fm_31327_17122,12,84
fm_31336_-78038,170,318
fm_31347_8412,311,241
fm_31349_12660,317,185
fm_31351_-26641,196,354
fm_31351_-29151,93,117
fm_31351_-31901,369,114
fm_31354_6406,362,240
fm_31356_8660,310,364
fm_31364_41486,159,218
fm_31366_18250,109,157
fm_31367_-59206,472,92
fm_31370_23448,311,257
fm_31373_-83348,155,91
fm_31376_9890,18,102
fm_31401_-82668,398,85
fm_31403_25440,120,294
fm_31413_-34711,475,70
fm_31417_8800,96,265
fm_31422_13940,39,222
fm_31436_12508,247,156
fm_31442_19510,380,88
fm_31443_15710,209,186
fm_31453_-90008,244,85
fm_31461_15480,266,132
fm_31511_21720,206,209
fm_31521_17970,317,224
fm_31570_20036,169,296
fm_31585_7250,25,175
fm_31591_15180,259,185
fm_31645_14988,1,130
fm_31645_18068,493,102
fm_31687_19640,353,285
fm_31687_23340,95,97
fm_31689_-94688,118,220
fm_31699_-98078,169,87
fm_31710_10428,56,373
fm_31719_-103678,99,242
fm_31749_14438,398,125
fm_31770_13248,326,141
fm_31775_-91868,64,293
fm_31776_16980,398,193
fm_31779_16288,56,36
fm_31810_23438,100,300
fm_31818_16192,251,342
fm_31880_-1795,475,31
fm_31886_19668,54,116
fm_31892_-12005,463,223
fm_31906_14688,404,322
fm_31913_-32241,303,185
fm_31924_-45246,401,283
fm_31960_14560,9,151
fm_31970_18290,390,314
fm_31978_21970,494,303
fm_31997_21050,84,145
fm_32000_19500,107,259
fm_32020_-23201,322,224
fm_32021_15770,211,107
fm_32040_19396,216,331
fm_32070_11026,324,27
fm_32072_20966,216,208
fm_32075_19340,406,182
fm_32107_16190,498,126
fm_32125_13420,41,84
fm_32139_39316,311,172
fm_32157_22130,193,218
fm_32160_6696,19,245
fm_32171_-79588,357,86
fm_32202_11300,51,125
fm_32210_18818,222,234
fm_32219_-24151,108,26
fm_32226_-72778,481,227
fm_32255_-92488,117,263
fm_32256_20710,310,364
fm_32257_20802,215,316
fm_32259_19688,270,221
fm_32260_18838,30,61
fm_32265_-37511,383,279
fm_32332_17070,86,86
fm_32342_-4255,272,367
fm_32362_-10135,52,283
fm_32363_10950,450,197
fm_32390_19490,289,149
fm_32410_11180,292,195
fm_32444_-2065,64,353
fm_32471_23880,462,72
fm_32508_52484,478,163
fm_32561_-56976,155,368
fm_32561_-73738,303,160
fm_32569_41786,139,187
fm_32591_-50496,9,233
fm_32599_14890,9,263
fm_32611_-55146,383,363
fm_32611_-75898,494,303
fm_32631_24110,495,276
fm_32640_21080,20,161
fm_32659_8920,64,189
fm_32661_-27271,495,217
fm_32676_-78698,25,120
fm_32677_8770,120,356
fm_32679_19150,21,110
fm_32686_-76818,30,147
fm_32698_23642,28,171
fm_32711_-35631,69,172
fm_32712_19420,440,107
fm_32712_21980,463,178
fm_32719_18530,311,257
fm_32720_18228,403,357
fm_32722_-37781,209,186
fm_32725_-99598,336,32
fm_32726_20700,303,223
fm_32727_8780,452,193
fm_32729_24930,349,33
fm_32732_7820,210,138
fm_32737_21400,20,161
fm_32772_-2375,360,255
fm_32787_7570,269,46
fm_32792_20140,36,60
fm_32823_20530,439,367
fm_32831_16100,441,352
fm_32833_-90018,149,143
fm_32924_-12315,285,167
fm_32975_17490,173,246
fm_33005_12818,181,170
fm_33011_-69348,310,364
fm_33040_21898,314,297
fm_33080_18148,274,20
fm_33090_21258,269,240
fm_33115_-100278,61,186
fm_33127_13352,459,43
fm_33131_-28471,427,59
fm_33137_21390,116,7
fm_33168_21722,260,163
fm_33212_17700,303,65
fm_33243_13270,327,254
fm_33257_12110,289,172
fm_33261_21080,454,326
fm_33262_20190,148,162
fm_33330_8640,286,337
fm_33336_25390,185,112
fm_33371_13920,149,273
fm_33374_-6435,399,236
fm_33390_9166,352,165
fm_33459_35866,252,198
fm_33467_12530,471,305
fm_33467_14980,377,13
fm_33469_30916,70,210
fm_33478_4620,475,159
fm_33479_42416,17,80
fm_33480_19180,457,316
fm_33488_25150,163,69
fm_33489_-94648,416,309
fm_33490_18168,77,53
fm_33501_-57606,366,343
fm_33509_12710,317,159
fm_33515_8266,201,92
fm_33521_-52986,136,213
fm_33537_24930,376,175
fm_33549_10230,15,316
fm_33561_13528,47,23
fm_33575_-94368,500,131
fm_33579_10890,305,355
fm_33587_12162,306,84
fm_33599_13218,411,147
fm_33624_30656,373,47
fm_33638_5240,351,168
fm_33642_21280,391,78
fm_33671_-60096,38,301
fm_33673_19320,86,217
fm_33723_12160,290,207
fm_33741_10570,475,323
fm_33742_22148,349,331
fm_33762_-23561,4,240
fm_33779_8228,366,212
fm_33794_-12305,36,323
fm_33811_15790,496,154
fm_33814_-14135,15,316
fm_33831_13300,410,246
fm_33843_-38441,363,139
fm_33885_18708,80,99
fm_33917_21490,58,85
fm_33919_30326,494,80
fm_33925_8236,329,307
fm_33929_41766,102,156
fm_33937_23380,145,239
